designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 4472832508888379008,4472832508888379008,269.43246336053534,4.731325199279774,-0.3438908471905878,-2.786106091474931,-8.513615429743481,1.0452706,19.554485,0.9194031,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832508888380032,4472832508888380032,269.42729852486895,4.7308539254415685,1.3669788661440643,-6.3247824860135555,-4.773154876501984,0.99236923,20.774942,2.0208492,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832508888389376,4472832508888389376,269.43560774535104,4.732746228226152,0.7800156626645739,-6.853567031796779,10.602660250753093,0.96406883,17.1165,1.344965,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4517.2646,4.723,-0.7537,871.4205,0.1963,0.151,0.0804
Gaia DR3 4472832508888391040,4472832508888391040,269.4258031359861,4.732744566365768,0.3015481605725395,-0.16967879916301415,-8.245318134377916,1.0123128,18.7238,1.1325684,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4777.1167,4.854,-1.5352,1874.8257,0.0034,0.0027,0.0015
Gaia DR3 4472832508888391168,4472832508888391168,269.42030243078,4.731612848718635,0.39308844157537554,-8.944019290356941,-2.0121607341824954,1.01773,13.028434,1.4468346,-47.694878,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 4472832508888391296,4472832508888391296,269.42281714429726,4.73107941338389,0.6949631750490635,-4.261448737644262,-3.877348401423253,0.9971154,19.13672,1.0026455,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832508888393856,4472832508888393856,269.42465848327197,4.734141085505768,-0.8247974941485825,-3.4007166245706006,-6.179564040561816,1.0388472,19.704815,0.9389267,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832508895860608,4472832508895860608,269.4216258196044,4.7331482888639895,0.544586422622989,-3.34917282249746,-3.943023804000897,0.84110916,20.604467,1.0535984,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832508895900928,4472832508895900928,269.42646832620414,4.733346607904564,0.21127551303260972,1.9765389066704535,-7.3598801247185754,1.0153171,20.390476,1.60709,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832508895926144,4472832508895926144,269.42963859179486,4.732198962791817,0.7920163357021386,0.7549069508335048,-4.471710615868562,0.9820683,20.37608,1.5030384,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832508895959808,4472832508895959808,269.4340837424322,4.731761722757695,1.7598680313777502,-2.584878649499184,0.8861826646326875,1.027824,20.186207,1.9450417,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832513184689152,4472832513184689152,269.42675225118603,4.728607383981956,2.604476321891418,-0.7003224885843454,-7.668683318752273,1.0021108,20.619553,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832513184690560,4472832513184690560,269.4270448419618,4.731658662336592,1.5231778523901558,-1.7649144081199477,-7.69952760704776,1.1452062,20.545853,0.9905491,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832513184694656,4472832513184694656,269.4214988320716,4.73170878233484,0.7321046592488591,-0.04423455085292792,-4.648190324832314,0.9640834,19.761475,1.1374397,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832513187484544,4472832513187484544,269.43339369556946,4.7381887705550945,0.329161861117219,-4.200446677772603,-2.2874746292994548,0.9688727,14.487946,1.3835249,91.132996,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4876.4272,3.3469,-0.0313,1723.2646,0.6946,0.5396,0.2859
Gaia DR3 4472832513187974528,4472832513187974528,269.43238726520696,4.729151412004755,,,,,20.936546,1.6973629,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832543248017792,4472832543248017792,269.4741602669597,4.711955716408999,0.5492854827956939,-0.15169732882814319,-2.213872910046776,0.95791715,19.514265,1.9622116,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832543248043136,4472832543248043136,269.47626580885463,4.717168670372665,0.2799497634706005,0.3721057979311167,-0.21144665230207366,1.1024209,17.54405,1.0626678,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4983.8677,4.7784,-1.5214,1324.9502,0.0617,0.0498,0.027
Gaia DR3 4472832543248046848,4472832543248046848,269.46576346136857,4.71784642813285,0.1557387832806792,-0.8785894559904764,-4.702542975802638,1.1025159,17.732124,1.1344376,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4744.684,4.8364,-1.5966,1172.1317,0.0052,0.0041,0.0022
Gaia DR3 4472832543248062080,4472832543248062080,269.473280706338,4.720559546945314,-0.19273318277750304,-2.019939162494054,-5.661870954037944,1.1655545,19.36308,1.0182972,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832543256004736,4472832543256004736,269.4797591338428,4.7144127462806775,1.21076781299569,4.083575819596686,1.8281989259894882,1.1333419,18.93242,1.5143299,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4057.6042,5.0441,-1.6041,776.8348,0.004,0.0029,0.0016
Gaia DR3 4472832547544379264,4472832547544379264,269.4753601065273,4.709269347723194,1.4677538376204562,-2.6088603678514333,-3.981010296179946,1.043162,20.490824,1.2921906,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832547544380416,4472832547544380416,269.4793433226708,4.718028292909776,2.0750862291322827,-1.5106528585596866,-0.7579838731612701,1.0653182,20.56655,2.5386944,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832547544384896,4472832547544384896,269.4749073406104,4.716917177768979,-0.43019738658265105,-0.07962736291627875,-8.379057270384736,1.1016908,20.240229,0.8833351,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832547544388608,4472832547544388608,269.4729607830195,4.721426445845376,2.6702445022553722,-1.4807772103669705,-4.683377608807819,1.00824,20.448053,1.5544682,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832547547209472,4472832547547209472,269.47983428458525,4.715749407816221,0.48510809185521714,-3.636557581520086,0.19532944942568026,1.0634605,15.179617,1.0681648,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5454.2896,3.5121,-0.2491,3309.2139,0.4501,0.3672,0.1975
Gaia DR3 4472832547547210624,4472832547547210624,269.4746019352478,4.714878664937712,0.7866552439879975,-0.5167210463295283,-6.3057004895084585,0.94237125,16.554535,1.1795359,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4928.8022,4.6498,-0.5097,975.7218,0.2347,0.1861,0.0991
Gaia DR3 4472832577607786624,4472832577607786624,269.48294903634144,4.718480768154054,0.1717530807538995,0.23576826812573265,-7.635186306607347,1.0340891,18.80066,1.0375404,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4948.236,4.8549,-2.0015,2171.8884,0.004,0.0032,0.0018
Gaia DR3 4472832577607800320,4472832577607800320,269.4768685102463,4.7210599814784455,0.2635222011578285,-0.1043549728412175,-5.299751575860956,1.0796332,17.747458,1.2634583,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4606.958,4.8366,-1.403,1052.7096,0.1416,0.1103,0.0595
Gaia DR3 4472832577607806080,4472832577607806080,269.48361086536386,4.721832712019984,0.5541629103695288,-3.3456478517036476,-3.567072844318385,1.0070403,16.735846,1.1363125,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4923.3774,4.6891,-0.8193,1000.7985,0.1706,0.1358,0.0727
Gaia DR3 4472832337089584000,4472832337089584000,269.4010126829306,4.709393382110493,0.17610098989922487,2.5098963588631427,0.2966171347064034,0.97445506,17.980293,1.1298847,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4791.4546,4.8207,-1.2822,1418.4973,0.0204,0.0162,0.0087
Gaia DR3 4472832337089594112,4472832337089594112,269.39399512068843,4.712970291301095,0.7712009659925704,-1.0423907959955188,0.8540233669494651,0.981592,18.248966,1.7182541,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3890.6558,4.7593,-0.9438,815.7995,0.0609,0.044,0.0237
Gaia DR3 4472832337089595520,4472832337089595520,269.3967723569193,4.713365538639314,-0.3001867615896646,1.4418197395692423,-1.5086560484867089,0.9850011,18.960201,1.0823746,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4944.0596,4.8749,-2.5114,2190.2246,0.009,0.0072,0.0039
Gaia DR3 4472832337097005568,4472832337097005568,269.4014920162213,4.706448648944575,,,,,20.88762,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832337097012224,4472832337097012224,269.40239503210415,4.707431157202595,0.8795073932705851,-3.5687717641826056,-4.631642929863085,1.2066975,20.558023,1.6023121,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832341386000768,4472832341386000768,269.4050233853508,4.70649653252391,0.10296175416679004,-7.7747470168541035,-7.764670552049402,1.0002024,20.235859,1.4002609,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832371449301632,4472832371449301632,269.40656898521905,4.706707686689853,0.1326441840398698,-0.2810203911011021,-2.7513938388652583,0.9564575,18.78405,1.488327,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4162.4795,5.0044,-1.5882,936.0138,0.0024,0.0018,0.001
Gaia DR3 4472832371449315456,4472832371449315456,269.4110127777209,4.709554907211934,-0.2685212700503344,-4.2042600197577435,-0.8083886588818562,0.9644144,19.63348,1.6498337,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832611967510656,4472832611967510656,269.4616182923868,4.715753776088454,0.19124406996434,-2.290130004039391,-2.23301231996303,1.0938764,19.420448,1.2302094,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832611967521664,4472832611967521664,269.45951517092413,4.717928904492829,0.02688950420428176,0.1879781779644094,-5.997702980246996,1.0303102,19.540598,0.96611404,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832611967527040,4472832611967527040,269.4613734603329,4.7186818967818684,0.3549282729974673,0.18788249936409873,-16.359412286008375,0.9839136,17.708902,1.038126,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5024.4683,4.7854,-1.9898,1440.6013,0.0036,0.0029,0.0016
Gaia DR3 4472832611967544832,4472832611967544832,269.4585657294453,4.722359974319436,0.13903828881278615,0.46657311456886685,-4.437352947019527,1.0727429,18.821108,0.973814,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5094.422,4.7939,-1.554,2639.4565,0.0028,0.0022,0.0012
Gaia DR3 4472832611967546112,4472832611967546112,269.4559902860378,4.722426733862272,0.18546780209102334,-1.9767372632199705,-1.3796569654828068,1.0295433,17.35004,1.0109673,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5117.275,4.7896,-1.7747,1319.3677,0.0149,0.0121,0.0066
Gaia DR3 4472832611967548928,4472832611967548928,269.46123431346797,4.72331755992392,0.7589375191007542,-3.652791862045641,-6.045744815544461,0.97154236,18.786577,1.9782696,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3441.5957,4.6255,-1.1537,509.9576,0.0187,0.0129,0.0071
Gaia DR3 4472832611967562112,4472832611967562112,269.4580001687182,4.725927045985232,-0.2689363971572325,-0.7272428749240673,-3.058175691019572,1.0289398,19.389729,1.0814247,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832611967571712,4472832611967571712,269.4669717359893,4.727266488806925,0.11010806502634887,-5.1876747084301895,-14.652340482498312,1.0079533,18.343822,1.2224388,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4716.1157,4.8814,-1.7454,1353.1241,0.104,0.0816,0.0444
Gaia DR3 4472832611967595008,4472832611967595008,269.46029518390645,4.731556415513465,1.0294396688097194,-13.231844037360226,5.968833809795764,0.9761702,19.541918,1.9486561,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832611975354752,4472832611975354752,269.46052049551145,4.728347419963095,-2.0644310321436707,-2.5328181600078348,-11.76386759414378,1.1069245,20.78854,2.055008,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832611975364992,4472832611975364992,269.46201347565716,4.726799937343039,,,,,20.834028,0.99251556,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832611975365120,4472832611975365120,269.4620269161919,4.723234986234727,0.4915015571230587,-3.440083215981391,-6.80701879160027,1.0633503,19.320267,0.8327446,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832611975388288,4472832611975388288,269.46523841553017,4.725641343709765,,,,,20.850119,1.3683758,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832611975410688,4472832611975410688,269.4690526958169,4.722740444200485,-0.16939225806406066,-6.755890540840901,-8.842271757433648,1.1211911,20.49007,1.9089165,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832616263875584,4472832616263875584,269.45711524668826,4.719965436903907,-1.156017639423938,-0.3030465538287159,-5.221309178449198,0.94957894,19.76667,0.8850651,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832616263879168,4472832616263879168,269.45585964066504,4.725551476932436,,,,,20.90995,2.7353458,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832616266691584,4472832616266691584,269.4561754461175,4.719604924748682,0.33112202036844524,1.225995426039061,-2.8216499633419367,1.1163591,17.158401,1.1888599,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4771.5366,4.7162,-0.6969,1127.2495,0.0976,0.077,0.041
Gaia DR3 4472832646327319040,4472832646327319040,269.47647763787165,4.728706022946398,0.15933614267790058,-2.754601578631074,-3.7450459006441292,1.0810429,18.406258,1.0275154,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4928.015,4.8487,-1.9903,1758.288,0.0204,0.0163,0.0089
Gaia DR3 4472832646327322624,4472832646327322624,269.469826523723,4.72979917436631,-0.3492959594721825,-4.925820083546152,-3.0885219075563994,1.0244089,19.942556,1.3732128,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832646327325824,4472832646327325824,269.4758886434363,4.730239114813762,0.007236224232581599,-2.156887747562691,-9.678093638592259,1.0237752,19.66045,1.3313122,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832646327326848,4472832646327326848,269.47896326415844,4.73069145273972,-0.06941187473072169,-3.6715356377196433,-1.634933843580373,1.0269042,20.067217,0.9449024,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832646327338752,4472832646327338752,269.4818520005982,4.732397727306077,0.8348799777563237,-3.708704641443179,-6.133105294189821,0.9815053,19.664726,1.06703,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832646335167232,4472832646335167232,269.4715524819807,4.7286120959351345,0.5298654695000694,-5.04577624033438,-8.706430518108073,1.0809114,20.360273,1.4704494,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832650623607552,4472832650623607552,269.4735094769469,4.732397842936726,-1.5209265389694597,-7.663197304972804,-13.909716366553596,1.1427015,20.63247,1.4053364,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832650623607680,4472832650623607680,269.4750048778251,4.734834553172875,0.47218494445176806,-6.234061877715,-6.985790521963205,0.98507553,20.561745,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832650626427904,4472832650626427904,269.47702273204357,4.736290525351242,0.3742874583948623,2.3416437753720394,-9.48447925562616,1.0081679,16.299458,1.0342321,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5589.2993,4.5335,-0.484,1296.465,0.4493,0.3682,0.1981
Gaia DR3 4472832650626428032,4472832650626428032,269.4751826728213,4.734522769677422,0.48689481035027266,2.892730659528117,1.4300823776093938,1.0568787,17.083185,1.0863152,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4859.7217,4.3774,-2.4392,1637.4285,0.0412,0.033,0.018
Gaia DR3 4472832650626428928,4472832650626428928,269.469856953308,4.732035232136165,0.8553334068623955,-9.603420567656189,-3.461170939337456,1.0003347,16.973976,1.3605461,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4586.505,4.7142,-0.7381,824.1425,0.3449,0.2658,0.1417
Gaia DR3 4472832650626429568,4472832650626429568,269.47145280560716,4.739804750845632,0.20302648607706278,-4.50023626243221,-11.319299086729234,1.0252261,17.910763,0.9435234,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5258.5293,4.7791,-3.0965,1845.9426,0.0311,0.0255,0.014
Gaia DR3 4472832680687045376,4472832680687045376,269.4950471055355,4.726737041445414,0.3195789276141125,-7.171375070684413,-5.267192347540858,1.2270519,19.166039,1.4838982,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832680687045504,4472832680687045504,269.49403202127945,4.725791149739429,0.36351397398405605,-3.691634525743322,3.3309258468456897,0.99386,19.527836,1.3429565,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832680687058432,4472832680687058432,269.4938773799169,4.728805537769674,0.2829555873016161,-1.686530061233089,-5.760350520061664,1.0109739,17.81243,1.0362206,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4994.9062,4.7926,-1.7721,1494.3827,0.0077,0.0062,0.0034
Gaia DR3 4472832680687069824,4472832680687069824,269.49816582673685,4.730594215072558,0.011942504223018213,-1.9180672423734664,-1.3697872274365914,0.9667528,17.402487,1.112608,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5121.5015,4.7675,-1.8066,1228.2905,0.3149,0.2539,0.1387
Gaia DR3 4472832680687082624,4472832680687082624,269.5044323317606,4.733696087519609,0.25518210313460926,-9.533477759105134,-1.729744296169828,0.9571487,18.381887,1.1520329,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4636.911,4.8391,-1.3521,1500.76,0.003,0.0023,0.0013
